"","CD141+","CD1C+","IL7R-CCR7+","IL7R+CCR7+","IL7R+CCR7-"
"DPEP2",11.7957965313748,13.6068154436043,17.6529663263501,8.18952175808542,7.23247141094341
"DUS2",11.8121734629054,11.438659374711,13.7564406341466,9.11672696514438,8.99248124989528
"DDX28",5.12167737467184,3.90463490085365,7.57050818371857,5.32126024583533,6.26721620003221
"NFATC3",9.88617361690934,6.69376624752021,10.3476987628335,8.75041289959693,13.8716247504886
"ESRP2",0.122260983381415,0.182688903827825,0.831471125899015,0.417934499461462,0.543016036026519
"PLA2G15",1.67596692564044,2.27665405912677,1.8133018096793,2.08330611156282,1.90322467768115
"SLC7A6",22.3784594123421,18.0812177410669,20.0855777711843,21.6012596528123,28.3896510592557
"SLC7A6OS",28.4854062479685,21.5737462787062,25.3432446877469,26.3284405021161,31.4124885413261
"PRMT7",8.2458384644209,3.43852272190886,3.59454778698617,7.06733734293648,7.5056838547013
"SMPD3",4.61904019817742,1.22912632206944,2.13006751076494,4.42635059922137,5.08489790524872
"ZFP90",6.72219876049268,4.82916784031451,6.0991636961839,6.81795388153125,10.4425312265255
"CDH3",0.145421819660212,0.380269863371783,0.0741737311317546,0.106522936887387,0
"CDH1",25.5450835887628,4.00354978984274,8.68633591244361,26.6834610924204,30.5344160819078
"TANGO6",5.37029447722528,4.01229069218352,4.4976460385951,5.35433126523465,6.23903709517025
"HAS3",0.985893399046362,0.384306436753333,1.57418282701403,1.33445707899717,1.35647489978954
"CHTF8",7.97481566809994,6.80936932659423,10.3912507944603,17.4758072906436,13.0033620780524
"UTP4",6.50486825322901,4.20401544479201,5.65869449392092,7.04500815426724,7.74342086077295
"SNTB2",0.41324831425872,0.857635756957121,0.702603626335628,1.90033683267244,2.40899097633137
"VPS4A",35.7862067162242,26.1692349755117,33.9364573425839,38.6909154533375,43.7536248441138
"COG8",10.2857536235424,7.57108183163456,9.65451258134231,10.1647760973142,14.0142735675653
"PDF",2.74091246623815,4.97325052501474,1.99718215603464,2.79650305945165,4.5651095550321
"NIP7",18.6965200212501,9.51939016732492,15.5406880290588,18.6916682336104,19.5489193771545
"TMED6",0.16067513596759,0,0.327815299317946,0.411936502569828,0.669028660616479
"TERF2",9.03462483089494,6.65960802380109,11.0267478924108,8.33153014184257,12.5620277747221
"CYB5B",6.73273742638061,1.91393290394386,3.6183628735668,5.52120742436718,5.68888551490683
"NFAT5",22.0063707106658,13.6221119917519,31.7840927705323,56.0449574045583,34.8452692552047
"NQO1",0.418031868808119,0,0.639662951142993,0.688978177996433,0.696250355350844
"NOB1",27.7105086192638,28.616864651087,37.1085681205265,36.7170588284965,38.4905859496079
"WWP2",20.5210754686434,20.8182398996036,20.6517274989898,22.5754715943886,26.3670614558732
"CLEC18A",0,0.579323176218186,0.0753334507064531,0.0270471105223838,0.245993339447518
"PDPR",6.81120235505866,5.46396974190424,7.46044173125197,8.31545637706952,8.99912802819984
"CLEC18C",0.463246049959685,0,0.0945131563828406,0.0339332363317198,0.501511758140093
"EXOSC6",2.11181944669376,3.55004282862321,2.78264486851665,3.25499614192724,3.40741113650597
"DDX19B",36.3482191986832,31.5392609914163,38.7672401152054,33.4562349826127,43.9224861130741
"DDX19A",20.5160674976828,17.1769344507204,22.0148839004453,21.6465450678814,26.6222459191335
"ST3GAL2",3.16429760792659,2.74656442896623,3.5602477473647,12.2966923322317,8.42856642973082
"COG4",19.6585323846348,17.6602899994811,17.9761416725444,23.1095123762124,23.0772951306295
"SF3B3",7.48467452360179,6.39670312243705,9.83271682560047,11.2995026590936,11.97957257142
"IL34",0,0,0,0.0743704695958068,0
"VAC14",13.2039005947112,7.61364174282742,9.52928099819533,17.31727527528,15.0337271881482
"HYDIN",0,0,0.0395204534635699,0,0
"CMTR2",4.3058054374095,2.3457163690185,4.36192801300976,3.80018680669879,4.20828027913334
"CALB2",0,0,0,0,0
"ZNF23",8.58689203385131,5.69491562917013,10.6321788635998,7.0420476066554,9.94910896143442
"ZNF19",1.10591520414766,0.257058305472785,0.451265743744022,0.522060541963757,0.593517263171072
"CHST4",0,0,0,0,0
"TAT",0.922448228353234,0.375919501384941,0.470503168181417,0.414635655853596,0.244423749987385
"MARVELD3",0.211026326574871,0,0.0717572738655945,0.0257631490238034,0
"PHLPP2",2.6676342493388,1.85747854749598,3.51732984848108,7.51053638943421,4.73019810711028
"AP1G1",19.1404914226048,13.9918430995557,24.6017918219646,28.7671885128729,23.5569987791967
"ATXN1L",15.7387709894884,14.3763427709316,19.954192488166,26.2654610604831,23.2076659362291
"IST1",35.7814429873857,27.0370606265428,32.146036078742,48.920863459877,44.9385334297019
"ZNF821",1.39946059784117,1.99157039387456,5.71046157206941,5.56493106444672,6.2156341736945
"PKD1L3",0.566890559540971,0.97739793421253,0.355874119898151,0.782592197707674,0.290517234892819
"DHODH",4.91358077265431,1.00342516138712,4.27727680820803,3.76721190599155,4.33740531659143
"TXNL4B",11.7289808086575,10.205730234011,17.2178522731355,13.6470163619045,16.3189808577653
"HP",0,0,1.02693221980601,0.153625586130839,0.139722396318942
"HPR",0,0,0.14364825693715,0.309445823492118,0
"DHX38",131.265927976662,121.798164688503,158.193969682911,186.563578369555,187.315845516727
"PMFBP1",3.66500803904847,1.99414253275964,5.48619726678782,3.35581879104818,5.07580089052424
"ZFHX3",6.85202389954823,11.0709148675594,12.1563045292411,6.30006214450882,8.14397048846527
"PSMD7",103.179063216163,94.9534245366833,121.882924692614,128.340020109944,126.64751612837
"NPIPB15",6.6601826336742,4.17984054286682,4.07650458875695,6.04952645926032,3.43877586886315
"CLEC18B",0.0721325538817276,0,0.588669917069834,0.264189084644347,0.180209883575537
"GLG1",18.0264726883993,12.4837633391675,16.0782009417549,24.702669819078,23.8960102058241
"RFWD3",6.83819958017055,5.39720197552985,5.47329855086281,6.83285735337635,9.607913868607
"MLKL",53.8900510538326,51.3624675000577,44.9789140708668,22.8301466725789,41.7933694505838
"FA2H",0.138281559530509,0,0,0.0759694687133744,0
"WDR59",8.73452344689535,6.75950236803607,8.1493171617539,15.8366831732946,12.0028797418336
"ZNRF1",0.154156357785768,0,0.602821277695224,1.48679413304482,1.00562043712836
"LDHD",0.864948517020953,0,0.980388697197164,0,0.320135460832506
"ZFP1",5.72658830119001,0.630513923952789,2.52119687328403,3.99608293112816,4.51794467491022
"CTRB2",0,0,0,0,0
"CTRB1",0,0,0,0,0
"BCAR1",0,0,0,0.126659927026809,0.0411418365713599
"CFDP1",96.3716580521195,77.4147488666059,90.2225383200004,107.967547840499,97.1035902840837
"TMEM170A",3.86534432892599,2.94870011017697,2.69791638343014,4.57495175811944,3.62555420293949
"CHST6",0.0535394065061447,0,0.109233058764346,0.078436301148866,0.222930556176609
"CHST5",0,0,0.139237624123306,0,0
"TMEM231",2.37454611164871,0.704002751450671,1.34573221586174,4.37605610794326,1.3810798126588
"GABARAPL2",77.4887882906163,49.798843540915,53.8164890343377,139.604365220259,106.161044486587
"ADAT1",16.7785530080895,8.38230935438809,14.2290547152456,17.2695740393155,15.3615602161122
"TERF2IP",101.782491791021,76.5958327121989,86.5821907342545,116.946374920508,124.264856753406
"MON1B",18.7130984522046,8.88150886886307,15.9246363546084,15.106991761826,21.4310446217898
"SYCE1L",1.82244868850699,1.4977601945252,1.85911329315764,2.46967948893696,1.36591558861233
"ADAMTS18",0,0,0,0,0
"NUDT7",0.553632763981123,0,0.847156387065242,0.0506926918826119,0
"VAT1L",0,0,0,0.481709234539337,0
"WWOX",1.11361088915401,1.38668081865765,1.89335811435785,1.86938379521265,3.05263838601139
"MAF",1.42995343196845,0.388493261465669,1.32611062883493,3.97556854751174,5.89999650081158
"DYNLRB2",0,0,0.473921503419695,0.113435285934041,0.257923344297774
"CDYL2",2.51696840023088,2.01905718404829,3.37842838712182,8.48104078666001,4.21418471578361
"CMC2",3.52991242885562,2.05417217822157,2.02665313284616,3.07295044680844,3.81115492611692
"CENPN",8.0061069851833,4.7947559590533,6.80598033498463,6.58598657313685,9.10133989362862
"ATMIN",3.80147313466597,2.786083581268,4.32114694334891,6.84220196753731,5.27626643317547
"C16orf46",0.190835536069251,0,0.389349652641096,1.92209790054903,0.0794612323341626
"GCSH",3.37657088925934,1.44155797445984,1.96828675462818,2.56170664873173,2.41021133650175
"PKD1L2",0,0,0,0.00445536455994625,0
"BCO1",0,0,0,0,0
"GAN",0.647498061885751,0.285860029337584,0.990786951975953,1.30432171176813,1.25000574962021
"CMIP",11.3579187521527,11.3499306978509,9.60381519914528,8.60712870014162,12.6510031142845
"PLCG2",27.6124341035585,19.1401850022758,28.960927650835,24.6145438834889,28.5395179574141
"SDR42E1",0.0761355442365107,0,0.388336317133425,0.111540094774535,0.126807077844662
"HSD17B2",0,0,0,0.0695578046523294,0
"MPHOSPH6",44.5143494272219,50.1961676882975,50.373311360741,70.7500540094695,74.8302752541289
"CDH13",0.263454368378789,0.484513988019041,0.372121791904764,0.371121074924994,0.0337534438233611
"HSBP1",14.6857411649991,13.5684279585576,11.8247022379749,10.6005364024484,11.3379040368352
"MLYCD",2.60927830791103,3.74170862778629,3.30574984453285,3.28829668673842,4.67297538582935
"OSGIN1",0.327619388511951,0,0,0.455970507737181,0.436531533008024
"NECAB2",0,0,0,0,0.149841180972992
"SLC38A8",0,0,0,0,0.103793231460127
"MBTPS1",11.6700087009272,11.2172021913795,13.0794558150265,15.7910161412717,20.4327286513748
"HSDL1",2.51511667240149,2.02943983757437,2.25783060160366,3.35307355963539,1.84317618663029
"DNAAF1",1.28168510104226,1.95868888345276,1.96120567674952,1.26957739780836,1.67380088318026
"TAF1C",8.90264713828386,8.99002803509294,11.7357818375961,10.3328012796809,11.5101240682858
"ADAD2",0,0,0,0,0
"KCNG4",0,0,0,0,0
"WFDC1",0,0,0,0,0
"ATP2C2",0.15418431505051,0.0460780908593666,0.157286244334066,0.384001278063985,0.2054405745658
"COTL1",262.385823642445,181.531950651727,176.789961930506,232.51415348505,254.525255729776
"KLHL36",6.57795486609087,4.33837557496269,6.2475134858008,7.60977693268693,8.16023528036211
"USP10",30.3740491983147,20.6605348100333,31.8951129769499,34.8114883034081,30.4575857134164
"CRISPLD2",0.455417686077127,0.0425318423098635,0.75494237732443,0.145949128719655,0.474073792908903
"ZDHHC7",35.0953658210071,28.0660052058187,37.9694333664529,72.4107408318718,48.0729382989866
"KIAA0513",16.932253832882,10.1395993886486,11.1227022529416,13.0138012431424,15.2330338534024
"GSE1",14.5304717455391,10.0969360928682,12.5769215650179,11.803607945393,15.2737938845242
"GINS2",0.138917044638646,0.622731845584675,0.283423644201974,0.0508790620733568,0.115686205898266
"C16orf74",0.831591441908372,1.63092356807871,2.0147639521813,1.29444172229547,0
"EMC8",7.27329708373161,5.56044869034373,6.55687666705905,8.52855058503746,5.68136942331321
"COX4I1",290.865853171006,274.894005251767,268.58057288542,315.434555894175,317.240546407578
"IRF8",802.497662744698,467.230805851261,562.547946087871,780.319617885194,662.00658141613
"FOXF1",0,0.0963498646183342,0,0,0
"MTHFSD",3.07216572447546,3.80081473813942,2.86438350019655,3.66596134037981,3.71382556950401
"FOXC2",0,0.820256958833082,0,0,0
"FOXL1",0.0605859478488161,0,0,0.244088969091636,0
"C16orf95",0.123549110000147,0.092306845776039,0.567156197007983,0.0678757187768814,0.257220555893693
"FBXO31",3.84592955944346,2.52957160880096,3.18558806706351,5.56212827871797,6.29606702130973
"MAP1LC3B",60.7639311866712,48.9052544902154,62.3346375557571,48.8236743732008,49.0033964968593
"ZCCHC14",2.57697697096383,1.76488440783835,1.65866113186021,2.78654777636294,3.7811073650668
"JPH3",0,0.228086937551296,0,0.237601194775831,0.0635582858192124
"KLHDC4",9.89851990900346,10.1384332537668,11.4426368970969,11.3367490666077,16.2330403858779
"SLC7A5",35.6433323857326,49.0479087853887,49.3253905148233,51.850707402933,50.3731629590893
"CA5A",0,0,0,0,0
"BANP",19.2958739384458,19.2358002711679,21.300778016345,17.2708770295691,20.9083025370924
"ZNF469",6.24496257749671,8.43919523168201,9.29481089931099,3.67459637469604,6.05319126206543
"ZFPM1",0.333946571465209,1.94055881177286,1.77902841283701,2.10644313290938,1.6377077030076
"ZC3H18",54.6071208255218,59.9147533134872,67.6063711372287,79.2227944478468,82.6545300724242
"IL17C",0.657614552140014,0.491321427118293,0,0,0
"CYBA",154.248321979749,118.472275714544,121.113837792603,110.020265458129,139.58931250535
"MVD",4.95047689963489,6.57135898787847,5.63843009792522,16.4590583843495,12.848158587309
"SNAI3",3.14151432125085,5.67218106001375,3.33824615572764,2.73266389740874,6.54041182538004
"RNF166",14.5500587054566,18.3877379548334,14.4217096188562,10.9793171655576,18.1323515582521
"CTU2",4.4289837380149,3.21309885445501,3.60137405203415,4.79588459172099,5.34541019326077
"PIEZO1",19.2960165876226,26.5519394484968,32.4397640867567,30.0720008829682,36.0475461883758
"CDT1",0.543675340168513,0.304645794962287,0.970573054965034,0.771604768709612,1.64124602900274
"APRT",16.8494124558714,17.1919580398351,10.9030859466716,12.7568454337937,20.4192890543895
"GALNS",6.1521633708476,4.93916331703912,5.67036192522912,7.60969585382802,7.34796041234139
"TRAPPC2L",3.80986920541569,1.59401492358488,2.22826995916623,2.97681843795539,3.21505522966026
"PABPN1L",2.93311604753013,0.515625759509989,0.704029508885269,1.32703745462563,2.01156653908949
"CBFA2T3",25.0173500509591,15.7697559396285,17.3106733204887,25.611149895755,32.7206771779771
"ACSF3",11.1903897215629,9.75893469252309,11.077431195591,13.5023204070282,16.6573811260337
"CDH15",0.0489871687230488,0,0,0.0717671817663943,0
"SLC22A31",0,0,0,0,0
"ZNF778",1.46811150803421,1.20204426150293,1.76435178351084,2.12871532589147,2.96439103881813
"ANKRD11",85.1392888224655,79.7596446878441,138.240237805105,190.388327571013,162.355204907577
"SPG7",24.5079304864138,19.4043326644311,20.6563639514663,30.9047035264929,31.6988741888622
"RPL13",186.453863112762,144.299439402286,153.782767144653,142.606459918894,168.794196715377
"CPNE7",0.148761559613038,0.555718707345904,0.0758771960855679,0.84451230591052,0.929133307214421
"DPEP1",0,0,0,0,0.413883568927959
"CHMP1A",14.4875581216662,13.2528517960589,16.7255289685674,19.2832914062563,18.950612202108
"SPATA33",1.57822914619053,0.530611750083983,2.33447167295354,1.44508578669889,1.47859292745713
"CDK10",23.969910013031,16.960754257008,25.4057098331517,20.370445062582,29.9421998827817
"SPATA2L",4.38445028558137,3.75345221996242,2.60905053292776,1.87346464182442,2.51023219373772
"VPS9D1",4.49721643693651,8.10350705012869,8.09592859984169,5.06249636069928,8.15122036984937
"ZNF276",24.2982688855278,19.9783980491654,20.4898465644375,23.2881557613633,34.4705329424015
"FANCA",11.1307139332815,8.64660864970405,8.5041066488737,11.334533930222,15.3584132412252
"SPIRE2",0.483274543756061,0.127435532538456,0.289998361967161,0.624711944604777,0.662871080216573
"TCF25",61.3936786581295,58.2683223813524,69.0634976636603,82.0028645960005,89.4274996362883
"MC1R",1.18121916792271,0.730361747750046,1.53739250193065,2.32723718494072,2.88321783726329
"TUBB3",0.204706651783539,0.0764709083517072,0.83530002228013,0.581054968039563,0.340947879053671
"DEF8",12.9846068447375,13.0294663076178,10.1457461959814,9.37222548576622,13.5740361231162
"CENPBD1",2.80912134581238,5.98766655025731,3.03420297816224,3.99437721140336,8.39416411777274
"DBNDD1",0.0946410423086077,0,0.2413626525452,0.173313774376369,0
"GAS8",6.54095172390805,6.57622573745127,6.46660194229801,6.84684476716323,6.11960456290768
"SCGB1C2",0,0,0,0,0
"DOC2B",0,0,0,0.283306737698791,0.0585607593132663
"RPH3AL",1.15860387773794,0.726007189577121,1.29629172184958,0.79393480046417,0.809231303771057
"C17orf97",0.334631168782686,0,0,0.367681015367018,0.487674987520957
"VPS53",8.9713064804619,7.22951774262578,8.4435536757406,10.949970733578,9.36817473960148
"GEMIN4",5.59784239136469,3.4754305887473,9.16891012980158,9.90466974480103,6.7627850692662
"GLOD4",11.9769649451508,10.7923885657066,13.1260100993543,14.9530503243712,16.5785373744025
"MRM3",22.6163675889373,27.7246852085582,27.2152578990417,30.2382766277947,34.1942654342436
"NXN",0,0,0.0786645216560582,0.508375281451336,0.128435297976851
"TIMM22",4.68473159427608,5.5152906850029,4.92379811192209,6.91521959761711,7.68440370800756
"ABR",27.3975875688045,21.5399589475239,24.7292394289309,30.2311576327398,35.0704378218879
